fips,year,scenario,gcm,TXx
48309,2059,ssp585,ACCESS-CM2,44.0721321105957
48311,2059,ssp585,ACCESS-CM2,43.47072982788086
48313,2059,ssp585,ACCESS-CM2,44.35826110839844
48315,2059,ssp585,ACCESS-CM2,42.87117385864258
48317,2059,ssp585,ACCESS-CM2,43.82239532470703
48319,2059,ssp585,ACCESS-CM2,41.940223693847656
48321,2059,ssp585,ACCESS-CM2,39.262718200683594
48323,2059,ssp585,ACCESS-CM2,45.51997756958008
48325,2059,ssp585,ACCESS-CM2,43.358482360839844
48327,2059,ssp585,ACCESS-CM2,41.88722229003906
48329,2059,ssp585,ACCESS-CM2,44.18534851074219
48331,2059,ssp585,ACCESS-CM2,44.588844299316406
48333,2059,ssp585,ACCESS-CM2,42.591644287109375
48335,2059,ssp585,ACCESS-CM2,42.61785888671875
48337,2059,ssp585,ACCESS-CM2,42.933746337890625
48339,2059,ssp585,ACCESS-CM2,42.27128982543945
48341,2059,ssp585,ACCESS-CM2,38.56585693359375
48345,2059,ssp585,ACCESS-CM2,40.28068542480469
48347,2059,ssp585,ACCESS-CM2,43.14508819580078
48349,2059,ssp585,ACCESS-CM2,43.98987579345703
48351,2059,ssp585,ACCESS-CM2,41.30042266845703
48353,2059,ssp585,ACCESS-CM2,41.567298889160156
48355,2059,ssp585,ACCESS-CM2,40.93097686767578
48357,2059,ssp585,ACCESS-CM2,39.126853942871094
48359,2059,ssp585,ACCESS-CM2,38.874427795410156
48361,2059,ssp585,ACCESS-CM2,39.448333740234375
48363,2059,ssp585,ACCESS-CM2,44.28760528564453
48365,2059,ssp585,ACCESS-CM2,43.064605712890625
48367,2059,ssp585,ACCESS-CM2,43.37836456298828
48369,2059,ssp585,ACCESS-CM2,39.951011657714844
48371,2059,ssp585,ACCESS-CM2,44.45402526855469
48373,2059,ssp585,ACCESS-CM2,42.461700439453125
48375,2059,ssp585,ACCESS-CM2,38.60760498046875
48377,2059,ssp585,ACCESS-CM2,46.38435363769531
48379,2059,ssp585,ACCESS-CM2,42.89691162109375
48381,2059,ssp585,ACCESS-CM2,38.27579879760742
48383,2059,ssp585,ACCESS-CM2,43.023193359375
48385,2059,ssp585,ACCESS-CM2,42.2297248840332
48387,2059,ssp585,ACCESS-CM2,42.2501220703125
48389,2059,ssp585,ACCESS-CM2,45.88808822631836
48391,2059,ssp585,ACCESS-CM2,40.321266174316406
48393,2059,ssp585,ACCESS-CM2,39.112823486328125
48395,2059,ssp585,ACCESS-CM2,44.72333908081055
48397,2059,ssp585,ACCESS-CM2,42.858612060546875
48399,2059,ssp585,ACCESS-CM2,42.80726623535156
48401,2059,ssp585,ACCESS-CM2,43.368247985839844
48403,2059,ssp585,ACCESS-CM2,42.24200439453125
48405,2059,ssp585,ACCESS-CM2,42.37065124511719
48407,2059,ssp585,ACCESS-CM2,42.25590515136719
48409,2059,ssp585,ACCESS-CM2,41.2080078125
48411,2059,ssp585,ACCESS-CM2,42.622589111328125
48413,2059,ssp585,ACCESS-CM2,42.22404479980469
48415,2059,ssp585,ACCESS-CM2,42.25151824951172
48417,2059,ssp585,ACCESS-CM2,42.48445129394531
48419,2059,ssp585,ACCESS-CM2,42.96515655517578
48421,2059,ssp585,ACCESS-CM2,38.646236419677734
48423,2059,ssp585,ACCESS-CM2,43.10356140136719
48425,2059,ssp585,ACCESS-CM2,43.183929443359375
48427,2059,ssp585,ACCESS-CM2,43.45018768310547
48429,2059,ssp585,ACCESS-CM2,43.558555603027344
48431,2059,ssp585,ACCESS-CM2,42.74761199951172
48433,2059,ssp585,ACCESS-CM2,41.53990173339844
48435,2059,ssp585,ACCESS-CM2,42.32895278930664
48437,2059,ssp585,ACCESS-CM2,39.21417999267578
48439,2059,ssp585,ACCESS-CM2,43.11589813232422
48441,2059,ssp585,ACCESS-CM2,41.575889587402344
48443,2059,ssp585,ACCESS-CM2,44.6286735534668
48445,2059,ssp585,ACCESS-CM2,42.37181091308594
48447,2059,ssp585,ACCESS-CM2,42.82257843017578
48449,2059,ssp585,ACCESS-CM2,42.73789978027344
48451,2059,ssp585,ACCESS-CM2,42.710227966308594
48453,2059,ssp585,ACCESS-CM2,43.53675842285156
48455,2059,ssp585,ACCESS-CM2,43.27390670776367
48457,2059,ssp585,ACCESS-CM2,41.87744140625
48459,2059,ssp585,ACCESS-CM2,43.003814697265625
48461,2059,ssp585,ACCESS-CM2,43.578857421875
48463,2059,ssp585,ACCESS-CM2,43.90167999267578
48465,2059,ssp585,ACCESS-CM2,44.16480255126953
48467,2059,ssp585,ACCESS-CM2,43.14366149902344
48469,2059,ssp585,ACCESS-CM2,40.903053283691406
48471,2059,ssp585,ACCESS-CM2,43.42094802856445
48473,2059,ssp585,ACCESS-CM2,42.91789627075195
48475,2059,ssp585,ACCESS-CM2,45.44268035888672
48477,2059,ssp585,ACCESS-CM2,44.194854736328125
48479,2059,ssp585,ACCESS-CM2,44.2352294921875
48481,2059,ssp585,ACCESS-CM2,41.63325500488281
48483,2059,ssp585,ACCESS-CM2,39.78880310058594
48485,2059,ssp585,ACCESS-CM2,42.94348907470703
48487,2059,ssp585,ACCESS-CM2,42.40629959106445
48489,2059,ssp585,ACCESS-CM2,41.34161376953125
48491,2059,ssp585,ACCESS-CM2,43.61005783081055
48493,2059,ssp585,ACCESS-CM2,43.631317138671875
48495,2059,ssp585,ACCESS-CM2,44.85638427734375
48497,2059,ssp585,ACCESS-CM2,44.13194274902344
48499,2059,ssp585,ACCESS-CM2,42.92805099487305
48501,2059,ssp585,ACCESS-CM2,42.241111755371094
48503,2059,ssp585,ACCESS-CM2,44.62162780761719
48505,2059,ssp585,ACCESS-CM2,44.173370361328125
48507,2059,ssp585,ACCESS-CM2,44.872039794921875
